Latitude	Longitude	Year	Date	Tavg	Tmin	Tmax	RHavg	RHmin	RHmax	Rainfall	RainHourlyMin	RainHourlyMax
-23.6	-49	2001	23/09/2001	18.7	15.32	24.26	81.4	61.45	94.25	103.4	0.5	11.5
-23.6	-49	2001	23/10/2001	19.73	12.14	25.62	55.75	29.66	82.16	0	0	0
-23.6	-49	2001	23/11/2001	23.57	19.41	27.93	82.65	63.23	98.52	13.2	0	3.8
-23.6	-49	2001	23/12/2001	21.23	18.64	23.88	88.14	73.8	98.66	306.6	1.6	26.9
-23.6	-49	2001	24/01/2001	23.57	20.92	27.37	82.05	66.79	91.95	32.5	0	6.6
-23.6	-49	2001	24/02/2001	24.19	20.71	29.58	81.15	56.45	97.93	7.8	0	3.8
-23.6	-49	2001	24/03/2001	25.58	21	30.26	70.82	51.41	88.87	6.6	0	2
-23.6	-49	2001	24/04/2001	22.89	19.5	27.99	86.01	67.75	94.05	58	0	8.7
-23.6	-49	2001	24/05/2001	17.84	16.21	20.44	81.94	68.15	90.52	5.4	0	0.6
-23.6	-49	2001	24/06/2001	15.57	13.1	20.18	88.82	72.84	97.86	6.5	0	0.6
-23.6	-49	2001	24/07/2001	13.75	12.1	16.27	86.53	79.46	93.61	43.5	0	6.1
-23.6	-49	2001	24/08/2001	18.74	15.06	24.78	79.2	56.64	92.75	14.3	0	5.6
-23.6	-49	2001	24/09/2001	20.73	16.18	26.57	79.38	57.05	95.75	12	0	5.9
-23.6	-49	2001	24/10/2001	19.31	15.1	25.39	70.64	47.76	93.31	0	0	0
-23.6	-49	2001	24/11/2001	24.62	19.87	29.56	77.87	54.69	95.45	13.9	0.1	1.1
-23.6	-49	2001	24/12/2001	18.85	16.63	22.29	71.26	58.92	80.92	18.2	0.1	15.9
-23.6	-49	2001	25/01/2001	23.83	20.87	28.09	83.53	64.8	97.03	67.6	0.8	6.7
-23.6	-49	2001	25/02/2001	24.52	20.95	29.04	76.69	51.31	97.16	1.8	0	1.4
-23.6	-49	2001	25/03/2001	23.75	20.26	28.56	83.79	65.59	97.68	60.6	1	6.6
-23.6	-49	2001	25/04/2001	22.48	20.6	25.65	84.42	67.7	95.89	9.3	0	8.7
-23.6	-49	2001	25/05/2001	17.29	15.24	20.4	82.7	70.71	91.41	2.1	0	0.6
-23.6	-49	2001	25/06/2001	18.28	15.24	24.25	84.64	62.35	97.59	14.1	0	1.1
-23.6	-49	2001	25/07/2001	17.43	13.3	24.65	85.15	64.09	95.67	13.9	0	6.1
-23.6	-49	2001	25/08/2001	19.5	13.86	26.76	79.46	50.07	97.26	5.7	0	1.1
-23.6	-49	2001	25/09/2001	20.48	18.13	24.14	87.65	72.21	96.09	114.5	0	18.3
-23.6	-49	2001	25/10/2001	19.13	14.37	25.51	69.01	45.09	86.67	0	0	0
-23.6	-49	2001	25/11/2001	24.7	21.44	29.65	75.18	47.02	94.98	3.8	0	1.1
-23.6	-49	2001	25/12/2001	18.84	15.43	24.24	70.64	53.52	82.52	0.1	0	0.1
-23.6	-49	2001	26/01/2001	23.28	19.89	28.32	86.54	65.09	98.4	41.6	0	6.3
-23.6	-49	2001	26/02/2001	24.43	20.78	29.23	77.12	58.19	95.13	6.1	0	1
-23.6	-49	2001	26/03/2001	23.63	20.23	28.17	85.52	67.12	97.93	52.1	0	6.6
-23.6	-49	2001	26/04/2001	23.12	19.55	28.26	73.36	38.22	95.86	0.1	0	0.1
-23.6	-49	2001	26/05/2001	18.11	15.27	22.73	83.48	63.41	95.28	2.2	0	0.3
-23.6	-49	2001	26/06/2001	14.9	11.39	18.33	88.5	67.57	99.43	376.4	0.5	27.3
-23.6	-49	2001	26/07/2001	19.57	15.68	25.07	84.27	60.37	98.42	54.6	0.2	5
-23.6	-49	2001	26/08/2001	19.59	14.45	26.82	81.85	55.19	94.51	23.4	0	4
-23.6	-49	2001	26/09/2001	20.48	18	25.21	89.9	71.4	99.25	83.2	0.2	19
-23.6	-49	2001	26/10/2001	19.83	13.8	27.19	65.2	42.19	83.98	0	0	0
-23.6	-49	2001	26/11/2001	24.37	20.62	29.79	71.31	43.85	90.7	1.1	0	0.2
-23.6	-49	2001	26/12/2001	19.72	17.04	23.56	76.43	64.66	88.02	4.1	0	0.6
-23.6	-49	2001	27/01/2001	23.8	20.42	28.29	85.87	65.42	98.47	66.3	0	12.1
-23.6	-49	2001	27/02/2001	23.64	19.38	28.51	72.8	51.06	90.02	2.6	0	1
-23.6	-49	2001	27/03/2001	22.51	19.02	26.67	87.26	67.73	99.75	86.6	0.1	9.9
-23.6	-49	2001	27/04/2001	22.54	15.98	28.41	63.16	39.09	86.24	0	0	0
-23.6	-49	2001	27/05/2001	17.55	16.39	18.58	93.36	83.27	97.3	261.3	0	24
-23.6	-49	2001	27/06/2001	11.19	7.57	15.57	70.42	56.6	85.03	27.3	0	27.3
-23.6	-49	2001	27/07/2001	16.76	13.16	18.72	95.61	92.31	98.31	219.1	0.3	20.2
-23.6	-49	2001	27/08/2001	20.57	15.39	27.13	82.33	56.91	96.38	8.9	0	4
-23.6	-49	2001	27/09/2001	17.98	16.1	19.86	88.85	77.73	98.13	143	0	7.8
-23.6	-49	2001	27/10/2001	20.42	13.52	27.92	60.88	28.42	86.67	0	0	0
-23.6	-49	2001	27/11/2001	24.02	18.79	29.65	72.16	50.66	88.55	4.4	0	0.9
-23.6	-49	2001	27/12/2001	21	17.95	25.54	79.15	67.18	89.58	5.5	0	0.6
-23.6	-49	2001	28/01/2001	23.91	19.99	28.52	87.28	65.41	99.88	49.2	0	12.1
-23.6	-49	2001	28/02/2001	22.71	19.64	27.29	77.24	57.13	91.64	3.4	0	0.5
-23.6	-49	2001	28/03/2001	21.33	18.95	25.57	91.07	76.44	98.58	54.8	0	9.9
-23.6	-49	2001	28/04/2001	22.34	17.12	27.88	69.85	47.95	87.57	0	0	0
-23.6	-49	2001	28/05/2001	17.66	16.89	19.05	94.57	85.44	99.31	60.3	0.2	24.3
-23.6	-49	2001	28/06/2001	12.36	9.45	15.96	81.33	64.57	93.01	2.1	0	0.2
-23.6	-49	2001	28/07/2001	12.08	9.24	15.32	79.24	52.52	95.17	133.1	1.2	21.3
-23.6	-49	2001	28/08/2001	19.91	17.04	25.11	87.15	66.07	97.87	66.3	0	8.2
-23.6	-49	2001	28/09/2001	19.03	16.58	23.47	80.3	64.47	89.98	9.2	0	7.8
-23.6	-49	2001	28/10/2001	21.58	14.11	29.41	64.1	33.55	88.86	0	0	0
-23.6	-49	2001	28/11/2001	23.53	21.14	27.31	83.74	66.9	96.32	111.9	0	26.4
-23.6	-49	2001	28/12/2001	21.98	18.74	26.68	81.31	68.56	92.75	5.8	0	1.6
-23.6	-49	2001	29/01/2001	24.53	20.45	29.65	84.88	62.01	98.96	70.1	0	11.6
-23.6	-49	2001	29/03/2001	21.49	19.4	25.44	88.08	69.87	98.46	22.3	0	8.7
-23.6	-49	2001	29/04/2001	22.68	19.71	27.5	71.66	48.43	84.78	0	0	0
-23.6	-49	2001	29/05/2001	18.79	16.68	22.49	87.44	68.45	97.99	23.1	0.1	4.3
-23.6	-49	2001	29/06/2001	13.24	10.21	17.9	79.89	64.23	89.64	0.2	0	0.2
-23.6	-49	2001	29/07/2001	10.58	6.07	16.32	75.49	62.14	85.19	5.6	0	5.6
-23.6	-49	2001	29/08/2001	19.2	17.01	23.08	87.84	74.01	96.18	55	0	12.5
-23.6	-49	2001	29/09/2001	17.84	16.08	20.88	83.48	73.22	90.88	1.2	0	0.2
-23.6	-49	2001	29/10/2001	23.41	16.46	30.73	65.98	32.11	96.56	0	0	0
-23.6	-49	2001	29/11/2001	22.34	19.85	26.97	87.33	65.24	98.22	103.5	0.5	27.6
-23.6	-49	2001	29/12/2001	22.18	19.78	25.94	86.54	71.1	95.8	78.9	0	10.5
-23.6	-49	2001	30/01/2001	24.31	20.72	28.56	84.08	65.08	99.51	28.8	0	11.6
-23.6	-49	2001	30/03/2001	22.01	18.79	26.79	78.82	58.35	93.16	3.7	0	2.4
-23.6	-49	2001	30/04/2001	21.84	18.9	26.58	76.04	50.53	91.36	0	0	0
-23.6	-49	2001	30/05/2001	18.84	13.64	24.06	85.27	62.55	99.42	1.8	0	1.8
-23.6	-49	2001	30/06/2001	15.4	11.71	21.36	84.09	61.04	96.94	1.2	0	0.1
-23.6	-49	2001	30/07/2001	15.19	11.1	22.1	82.5	63.96	95.13	0	0	0
-23.6	-49	2001	30/08/2001	20.13	16.01	26.4	86.8	62.1	98.35	93.1	0	12.6
-23.6	-49	2001	30/09/2001	19.62	16.1	26.02	80.09	62.56	89.83	7.6	0	2
-23.6	-49	2001	30/10/2001	24.09	17.69	30.69	63.02	36.15	89.16	0	0	0
-23.6	-49	2001	30/11/2001	21.83	19.74	25.39	88.11	72.64	97.25	216.2	1.2	16.2
-23.6	-49	2001	30/12/2001	22.77	19.9	27.2	79.77	58.04	94.34	23.2	0	10.5
-23.6	-49	2001	31/01/2001	24.27	20.87	28.68	85.18	66.98	97.87	65.8	0.8	12.2
-23.6	-49	2001	31/03/2001	22.31	19.25	27.16	80.93	63.57	92.08	3.7	0	0.8
-23.6	-49	2001	31/05/2001	17.84	14.78	23.22	87.14	62.52	99.55	0	0	0
-23.6	-49	2001	31/07/2001	17.78	13.54	24.59	82.32	51.84	98.71	1.5	0	0.1
-23.6	-49	2001	31/08/2001	21.78	16.71	27.44	78.67	56.66	95.35	32.4	0	8.5
-23.6	-49	2001	31/10/2001	24.26	18.49	30.07	69.39	44.35	96.37	5	0	1.1
-23.6	-49	2001	31/12/2001	22.92	19.81	27.09	75.39	53.35	90.68	2.6	0	1.7
-23.6	-49	2002	01/01/2002	22.98	19.74	26.77	80.63	67.79	90.84	100.8	0	15.5
-23.6	-49	2002	01/02/2002	24.44	22.45	28.04	86.87	72.58	94.9	122.9	0	13.5
-23.6	-49	2002	01/03/2002	23.31	18.89	29.15	79.28	55.04	98.21	5.7	0	4
-23.6	-49	2002	01/04/2002	24.47	19.89	29.73	67.84	45.53	85.15	0	0	0
-23.6	-49	2002	01/05/2002	21.79	18.44	26.32	80.49	55.11	97.47	12.7	0	3.2
-23.6	-49	2002	01/06/2002	18.21	15.94	22.33	85.09	63	97.73	9.1	0	8
-23.6	-49	2002	01/07/2002	19.87	13.67	26.46	69.41	44.45	90.81	0	0	0
-23.6	-49	2002	01/08/2002	18.05	15.2	22.18	93.1	75.98	99.36	81.5	0	16.1
-23.6	-49	2002	01/09/2002	15.43	10.38	19.32	55.81	24.76	85.9	1	0	1
-23.6	-49	2002	01/10/2002	22.32	18.26	25.98	69.4	49.24	90.6	68.6	0	9
-23.6	-49	2002	01/11/2002	21.46	17.66	27.25	72.75	48.33	89.55	6.4	0	0.4
-23.6	-49	2002	01/12/2002	24.77	19.7	30.64	79.1	54.39	97.27	20.1	0	13.9
-23.6	-49	2002	02/01/2002	23.44	18.94	29.18	77.63	45.02	99.32	28.1	0	15.5
-23.6	-49	2002	02/02/2002	24.06	21.88	28.34	85.89	62.32	99.03	53.1	0	13.5
-23.6	-49	2002	02/03/2002	22.91	19.22	26.41	84.34	71.54	97.72	76.5	0	10.9
-23.6	-49	2002	02/04/2002	24.39	20.54	28.63	73.97	55.35	89.44	5.9	0	1.8
-23.6	-49	2002	02/05/2002	21.28	18.96	24.94	79.27	61.84	90.68	9	0	1.1
-23.6	-49	2002	02/06/2002	19.48	16.37	24.72	80.77	55.09	96.44	1.9	0	0.1
-23.6	-49	2002	02/07/2002	19.27	16.6	23.91	76.99	53.5	89.8	0	0	0
-23.6	-49	2002	02/08/2002	15.05	13.59	17.42	93.41	86.08	99.24	289.2	2.8	20.6
-23.6	-49	2002	02/09/2002	11.84	7.01	16.62	46.03	29.37	65.03	0	0	0
-23.6	-49	2002	02/10/2002	19.62	16.31	25.25	72.35	49.45	89.74	9	0	9
-23.6	-49	2002	02/11/2002	22.09	17.22	28.78	68.05	37.58	89.8	0.4	0	0.4
-23.6	-49	2002	02/12/2002	25.47	22.01	30.65	78.03	57.56	93.27	61.1	0.1	6.2
-23.6	-49	2002	03/01/2002	23.79	19.78	27.66	73.45	56.28	94.21	7.9	0	1.2
-23.6	-49	2002	03/02/2002	20.61	17.53	24.24	73.81	57.08	87.5	5.7	0	4.4
-23.6	-49	2002	03/03/2002	22.15	19.78	26.55	86.46	70.95	96.59	63.9	0.5	11.2
-23.6	-49	2002	03/04/2002	23.19	20.17	28.12	82.76	60.32	97.5	15.1	0	3.4
-23.6	-49	2002	03/05/2002	21.5	17.95	26.67	81.38	60.74	93.53	20.2	0	3.1
-23.6	-49	2002	03/06/2002	20.03	15.06	25.47	72.45	49.39	89.05	0.1	0	0.1
-23.6	-49	2002	03/07/2002	19.1	15.68	24.56	75.14	47.21	93.41	0	0	0
-23.6	-49	2002	03/08/2002	16	14.16	18.57	84.67	63.58	99.62	361.1	2.9	21.3
-23.6	-49	2002	03/09/2002	13	4.74	21.28	55.13	30	87.15	0	0	0
-23.6	-49	2002	03/10/2002	21.09	15.22	29.48	75.11	49.12	94.12	2	0	0.8
-23.6	-49	2002	03/11/2002	23.5	17.24	31.69	64.29	30.87	90.07	0	0	0
-23.6	-49	2002	03/12/2002	22.92	21.27	26.48	83.89	71.07	92.6	44.9	0	6.3
-23.6	-49	2002	04/01/2002	23.38	20.16	27.12	76.06	55.91	91.86	6	0	0.8
-23.6	-49	2002	04/02/2002	20.21	16.16	25.71	71.18	46.19	89.37	0.2	0	0.2
-23.6	-49	2002	04/03/2002	23.23	20.38	28.16	82.16	61.72	94.06	9.8	0	6.4
-23.6	-49	2002	04/04/2002	22.64	20.1	26.88	80.58	56.42	95.35	5.8	0	3.4
-23.6	-49	2002	04/05/2002	20.91	17.82	25.01	87.36	69.23	99.25	37.3	0	3.4
-23.6	-49	2002	04/06/2002	19.18	13.25	25.73	74.67	48.07	93.11	0	0	0
-23.6	-49	2002	04/07/2002	19.6	16.27	24.64	75.26	47.13	94.77	0	0	0
-23.6	-49	2002	04/08/2002	15.89	10.56	22.95	78.31	54.77	94.23	16	0	16
-23.6	-49	2002	04/09/2002	15.78	10.32	23.65	58.15	31.41	80.67	0	0	0
-23.6	-49	2002	04/10/2002	23.06	18.75	28.52	75.27	53.48	91.21	13.8	0	1.1
-23.6	-49	2002	04/11/2002	23.59	20.38	27.64	74.13	53.06	88.75	15.5	0	2.9
-23.6	-49	2002	04/12/2002	24.23	20.39	30.46	77.45	55.67	91.06	23.3	0	7
-23.6	-49	2002	05/01/2002	23.59	19.52	29.01	75.01	55.65	89.22	4.3	0	0.7
-23.6	-49	2002	05/02/2002	21.15	15.41	27.31	70.89	43.66	94.55	0	0	0
-23.6	-49	2002	05/03/2002	24.32	19.95	29.26	81.76	59.37	98.16	3.1	0	0.7
-23.6	-49	2002	05/04/2002	22.08	20.39	25.45	79.07	62.12	88.7	12.4	0	1.6
-23.6	-49	2002	05/05/2002	21.24	18.34	25.58	79.38	55.33	94.75	3.5	0	3.5
-23.6	-49	2002	05/06/2002	18.94	13.1	26	74.2	47.35	91.53	0	0	0
-23.6	-49	2002	05/07/2002	19.46	15.9	24.84	76.96	45.45	95.61	0	0	0
-23.6	-49	2002	05/08/2002	19.77	13.39	26.36	76.29	53.32	93.54	5.1	0	1
-23.6	-49	2002	05/09/2002	15.72	11.23	20.8	77.9	62.32	89.09	11.7	0	1.8
-23.6	-49	2002	05/10/2002	24.12	18.39	31.09	73.2	42.01	96.43	1.1	0	1.1
-23.6	-49	2002	05/11/2002	18.93	17.02	21.98	82.53	67.87	97.92	179	1	8.9
-23.6	-49	2002	05/12/2002	25.52	21.65	30.41	80.31	57.56	97.83	46.3	0.2	8.2
-23.6	-49	2002	06/01/2002	24.05	20.35	29.3	79.02	58.26	92.37	10.6	0	2.1
-23.6	-49	2002	06/02/2002	22.66	17.85	27.6	70.29	46.27	94	0	0	0
-23.6	-49	2002	06/03/2002	24.86	20.82	29.28	78.36	55.56	95.07	4.2	0.1	0.6
-23.6	-49	2002	06/04/2002	21.86	19.33	26.24	79.33	61.78	91.73	6.3	0	1.6
-23.6	-49	2002	06/05/2002	21.72	18.51	26.59	80.05	58.54	96.31	51.6	0	3.3
-23.6	-49	2002	06/06/2002	20.06	15.34	26.52	69.14	41.63	85.38	0	0	0
-23.6	-49	2002	06/07/2002	19.66	15.54	24.59	71.75	48.26	95.85	0	0	0
-23.6	-49	2002	06/08/2002	20.26	15.25	26.53	83.87	58.72	99.55	1.7	0	1
-23.6	-49	2002	06/09/2002	21.17	15.49	29.08	75.21	49.92	90.54	36.4	0	3.5
-23.6	-49	2002	06/10/2002	24.28	18.08	31.4	67.43	43.86	85.01	0.8	0	0.1
-23.6	-49	2002	06/11/2002	17.1	14.68	20.47	68.81	52.03	81.97	8.9	0	8.9
-23.6	-49	2002	06/12/2002	26.25	21.93	31.18	76.4	53.47	93.15	15.7	0	3.8
-23.6	-49	2002	07/01/2002	24.04	21.05	28.17	83.18	68.32	95.14	76.2	0.3	10.9
-23.6	-49	2002	07/02/2002	21.47	19.08	25.36	84.95	71.47	95.07	91.6	0	16.2
-23.6	-49	2002	07/03/2002	25.02	20.75	29.87	78.32	58.47	95.66	6.4	0	0.9
-23.6	-49	2002	07/04/2002	21.4	19	26.14	83.13	63.26	91.89	26.2	0	4.3
-23.6	-49	2002	07/05/2002	21.89	19.3	25.55	77.11	56.93	93.42	5.1	0	3.3
-23.6	-49	2002	07/06/2002	19.72	13.87	26.44	66.2	38.95	85.9	0	0	0
-23.6	-49	2002	07/07/2002	16.96	13.79	19.99	75.7	59.59	95.82	53	0	4.4
-23.6	-49	2002	07/08/2002	20.75	14.02	28.22	79.11	47.65	98.77	0.1	0	0.1
-23.6	-49	2002	07/09/2002	21.19	16.21	24.92	75.1	48.33	96.8	149.4	0	7.8
-23.6	-49	2002	07/10/2002	26.19	20.44	32.64	64.75	40.89	87.25	1.1	0	0.2
-23.6	-49	2002	07/11/2002	17.19	13.2	23.54	64.81	39.34	84.86	0	0	0
-23.6	-49	2002	07/12/2002	25.35	21.87	30.87	81.42	56.25	96.52	31.9	0	5.1
-23.6	-49	2002	08/01/2002	23.13	19.34	27.01	85.92	70.82	98.09	173.6	0.1	18.1
-23.6	-49	2002	08/02/2002	22.1	19.25	26.37	86.42	67.68	97.85	107.5	1.3	17.5
-23.6	-49	2002	08/03/2002	25.49	21.34	30.52	77.24	56.19	92.79	1.6	0	0.9
-23.6	-49	2002	08/04/2002	21.64	19.13	25.74	77.48	54.12	91.98	5.7	0	4.3
-23.6	-49	2002	08/05/2002	21.3	19.03	26.43	82.21	58.29	92.82	15.9	0	3.2
-23.6	-49	2002	08/06/2002	20.63	14.38	26.92	61.7	38.04	83.22	0	0	0
-23.6	-49	2002	08/07/2002	13.15	8.86	17.37	66.95	50.42	90.27	4.4	0	4.4
-23.6	-49	2002	08/08/2002	21.28	16.45	28	79.3	52.11	97.86	1.5	0	0.1
-23.6	-49	2002	08/09/2002	14.34	11.81	18.17	70.13	60.59	76.47	14	0	7.8
-23.6	-49	2002	08/10/2002	26.89	21.37	33.43	58.87	30.32	84.91	0.2	0	0.2
-23.6	-49	2002	08/11/2002	18.51	14.31	24.69	65.04	39.2	85.38	0	0	0
-23.6	-49	2002	08/12/2002	22.3	20.32	24.74	87.69	77.38	96.76	174.9	0	15.4
-23.6	-49	2002	09/01/2002	22.66	20.01	26.46	85.17	67.22	96.3	165.2	2.3	18.5
-23.6	-49	2002	09/02/2002	21.86	19.09	26.27	87.68	69.98	97.72	113.6	0.7	12.9
-23.6	-49	2002	09/03/2002	25.79	20.7	31.06	78.39	56.2	97.75	5.4	0	1.2
-23.6	-49	2002	09/04/2002	21.59	18.35	26.69	73.9	46.8	91.67	0.2	0	0.2
-23.6	-49	2002	09/05/2002	20.18	18.7	23.69	86.81	70.4	96.56	25.1	0	3.3
-23.6	-49	2002	09/06/2002	20.17	15.82	26.39	74.37	45.76	96.1	0	0	0
-23.6	-49	2002	09/07/2002	12.86	8.15	18.73	72.86	47.12	93.72	0	0	0
-23.6	-49	2002	09/08/2002	21.94	17.28	28.23	66.09	39.66	88.03	0.1	0	0.1
-23.6	-49	2002	09/09/2002	15.63	12.57	19.87	79.64	67.83	88.85	10	0	0.7
-23.6	-49	2002	09/10/2002	25.58	20.02	32.42	64.4	32.78	85.92	1.2	0	0.3
-23.6	-49	2002	09/11/2002	21.61	13.95	30.77	63.57	33.97	88.86	0	0	0
-23.6	-49	2002	09/12/2002	19.41	17.67	21.65	75.45	67.67	80.92	15.6	0	15.4
-23.6	-49	2002	10/01/2002	22.9	20.67	27.19	83.26	68.67	92.24	28.7	0.1	15.1
-23.6	-49	2002	10/02/2002	22.9	19.49	27.59	83.76	67.06	97.24	25.5	0	14.2
-23.6	-49	2002	10/03/2002	25.66	20.79	30.82	74.6	47.4	94.85	1.6	0	1.2
-23.6	-49	2002	10/04/2002	21.72	17.15	27.5	75.36	49.02	95.98	0	0	0
-23.6	-49	2002	10/05/2002	20.23	17.47	24.97	76.47	51.6	90.27	3.1	0	3.1
-23.6	-49	2002	10/06/2002	21.5	16.57	26.9	67.61	45.51	86.35	0.2	0	0.1
-23.6	-49	2002	10/07/2002	14.82	11.82	20.23	73.58	46.15	91.49	0	0	0
-23.6	-49	2002	10/08/2002	19.27	16.34	23.69	76.33	60.34	91.25	2.1	0	0.1
-23.6	-49	2002	10/09/2002	18.46	14.88	24.69	79.71	57.98	92.05	0.7	0	0.7
-23.6	-49	2002	10/10/2002	25.66	19.75	32.63	63.43	29.01	91.37	0.3	0	0.3
-23.6	-49	2002	10/11/2002	23.73	21.59	27.91	71.58	56.62	93.01	38.9	0	4.7
-23.6	-49	2002	10/12/2002	19.43	16.84	22.81	78.11	68.48	85.29	3.5	0.1	0.4
-23.6	-49	2002	11/01/2002	21.65	19.57	23.94	84.22	74.41	88.65	15.4	0	2.4
-23.6	-49	2002	11/02/2002	23.19	18.27	29	81.69	59.46	96.91	30.1	0.2	4.1
-23.6	-49	2002	11/03/2002	24.9	20.19	29.85	74.17	53.06	88.25	1.8	0	0.2
-23.6	-49	2002	11/04/2002	22.52	17.49	28.9	75.83	46.39	99	0	0	0
-23.6	-49	2002	11/05/2002	20.84	17.54	26.38	77.24	51.45	92.74	0	0	0
-23.6	-49	2002	11/06/2002	20.38	17.05	25.91	78.98	50.15	95.11	0.1	0	0.1
-23.6	-49	2002	11/07/2002	14.55	12.35	16.73	83.53	67.74	96.23	36.6	0	7.1
-23.6	-49	2002	11/08/2002	18	12.19	26.02	77.8	53.82	93.85	0.1	0	0.1
-23.6	-49	2002	11/09/2002	21.18	16.66	28.24	73.26	41.84	94.55	1.6	0	0.1
-23.6	-49	2002	11/10/2002	26.56	19.7	34.45	59.39	23.67	89.03	0	0	0
-23.6	-49	2002	11/11/2002	22.26	19.93	26.46	87.53	65.21	98.89	114.9	0.1	11.7
-23.6	-49	2002	11/12/2002	21.42	18.5	25.2	79.05	68.44	88.1	3	0	0.4
-23.6	-49	2002	12/01/2002	20.34	18.64	22.34	89.59	84.28	95.48	229.6	0.5	24
-23.6	-49	2002	12/02/2002	23.45	19.2	29.03	82.53	58.74	96.34	18.6	0	4.1
-23.6	-49	2002	12/03/2002	25.37	20.42	29.85	73.27	51.24	96.25	1.6	0	0.2
-23.6	-49	2002	12/04/2002	24.5	19.69	30.4	66.59	42.16	87.26	0	0	0
-23.6	-49	2002	12/05/2002	20.92	16.97	26.77	78.13	52.17	96.75	0.8	0	0.1
-23.6	-49	2002	12/06/2002	21.12	15.68	27.81	69.84	40.6	87.5	0	0	0
-23.6	-49	2002	12/07/2002	15.12	12.66	19.55	88.22	67.28	98.7	118.6	0.3	7.5
-23.6	-49	2002	12/08/2002	21.45	16.99	28.08	70.94	40.91	88	0	0	0
-23.6	-49	2002	12/09/2002	23.22	18.77	28.92	58.92	37.62	82.96	0.1	0	0.1
-23.6	-49	2002	12/10/2002	27.02	21.31	34.74	59.4	26.02	86.11	10.4	0	3.6
-23.6	-49	2002	12/11/2002	21.9	18.52	26.89	76.12	50.39	98.14	18.4	0	11.7
-23.6	-49	2002	12/12/2002	23.06	19.67	28.12	79.24	60.64	93.44	12	0	1.3
-23.6	-49	2002	13/01/2002	21.18	20.04	24.91	94.3	83.52	97.87	397	0.6	32.1
-23.6	-49	2002	13/02/2002	22.76	20.72	26.61	89.18	71.09	97.99	131.7	0	22.3
-23.6	-49	2002	13/03/2002	25.38	20.87	30.67	77.22	56.34	96.91	6.1	0	0.8
-23.6	-49	2002	13/04/2002	23.48	20.89	27.16	75.73	59.02	90.76	5	0	0.7
-23.6	-49	2002	13/05/2002	22.02	17.5	27.9	72.65	41.97	97.01	0.1	0	0.1
-23.6	-49	2002	13/06/2002	20.82	16.64	26.54	77.57	48.57	98.24	0.7	0	0.1
-23.6	-49	2002	13/07/2002	16.31	12.98	20.21	76.47	49.94	96.14	7.3	0	7.3
-23.6	-49	2002	13/08/2002	21.56	14.22	28.61	64.24	33.63	88.75	0	0	0
-23.6	-49	2002	13/09/2002	21.98	17.77	26.73	70.96	52.15	89.45	5.2	0	1.7
-23.6	-49	2002	13/10/2002	25	20	32.35	67.43	34.59	87.76	7	0	3.6
-23.6	-49	2002	13/11/2002	19.09	16.7	23.52	75.41	55.34	93.33	34.3	0	6
-23.6	-49	2002	13/12/2002	24.21	20.45	29.09	80.36	61.5	96	19.8	0	6.1
-23.6	-49	2002	14/01/2002	22.03	20.28	25.64	93.2	79.52	99.63	107.5	0.9	32.8
-23.6	-49	2002	14/02/2002	21.35	19.6	24.22	90.18	73.57	98.64	58.4	0.1	22.4
-23.6	-49	2002	14/03/2002	25.4	21.68	30.13	77.96	57.21	92.39	13	0	3.7
-23.6	-49	2002	14/04/2002	22.8	20.53	27.03	77.94	59.18	88.05	4.5	0	0.7
-23.6	-49	2002	14/05/2002	22.18	17.31	28.08	71.55	42.35	98	0	0	0
-23.6	-49	2002	14/06/2002	21.59	17.85	26.2	71.14	51.15	88.43	1.7	0	0.5
-23.6	-49	2002	14/07/2002	14.3	11.09	18.9	77.4	54.61	93.34	0.1	0	0.1
-23.6	-49	2002	14/08/2002	21.77	16.92	29.24	58.43	30.28	86.19	0	0	0
-23.6	-49	2002	14/09/2002	21.05	18.74	24.51	80.92	64.02	93.24	110.7	0.5	6.4
-23.6	-49	2002	14/10/2002	25.99	19.46	34.13	59.2	26.04	84.57	0.7	0	0.7
-23.6	-49	2002	14/11/2002	20.86	16.49	27.59	83.04	63.15	94.47	60.3	0.5	12
-23.6	-49	2002	14/12/2002	23.23	20.44	27.97	87.13	67.41	96.55	103.5	2.1	9.3
-23.6	-49	2002	15/01/2002	22.08	18.81	26.68	85.23	65.67	99.01	33.7	0	6.4
-23.6	-49	2002	15/02/2002	22.88	18.9	27.77	83.9	64.25	99.69	15.4	0	2.9
-23.6	-49	2002	15/03/2002	24.84	20.47	30.12	80.6	57.47	96.78	10.6	0	3.7
-23.6	-49	2002	15/04/2002	23.43	20.29	28.27	76.49	55.19	91.28	1.6	0	0.5
-23.6	-49	2002	15/05/2002	23.11	17.86	28.65	57.6	38.82	74.62	0	0	0
-23.6	-49	2002	15/06/2002	17.09	14.97	20.92	81.4	63.24	89	6.4	0	0.5
-23.6	-49	2002	15/07/2002	13.47	9.22	20.28	79.7	45.98	99.53	0	0	0
-23.6	-49	2002	15/08/2002	18.32	15.01	24.22	78.41	58.04	88.41	0	0	0
-23.6	-49	2002	15/09/2002	19.05	15.34	25.81	76.7	57.85	86.27	8.5	0	6.5
-23.6	-49	2002	15/10/2002	26.44	19.8	34.43	56.88	22.41	79.7	0	0	0
-23.6	-49	2002	15/11/2002	22.71	18.68	28.35	84.42	61.25	98.88	50.2	0.1	12.1
