fileNumber	cropAtStart	cropHalfways	k	propExposedImmigrants	lethalTime	immunityCost	cadaverDuration	timeAcceleration	sporulationOn	transmissionEfficiency	BiocontrolSuccess
24	14.7765	799.811	25	0.494024	57.3412	0.398307	85.1256	1.96044	87.6186	0.226237	1
25	14.5247	790.727	21	0.454216	68.5611	0.295138	92.8455	1.76198	88.4239	0.410333	1
14	13.8951	812.175	15	0.310977	58.7291	0.18621	58.4998	1.29263	93.3617	0.330047	1
21	16.8864	778.561	16	0.432637	58.9624	0.149885	88.8868	1.89121	91.5797	0.268322	1
7	11.0927	763.89	22	0.241747	56.6409	0.0900446	86.7616	1.62638	93.7424	0.35527	1
11	19.3845	803.856	26	0.245866	62.6147	0.188526	71.3435	1.61799	94.1793	0.386893	1
25	20.5491	798.089	16	0.428303	59.0741	0.207437	84.9861	2.1028	89.6924	0.262713	1
1	22.9499	837.096	20	0.379988	71.4441	0.131742	81.2232	1.31042	86.6324	0.222855	1
31	16.4002	783.199	30	0.276856	68.2881	0.163145	93.9932	1.66398	93.9209	0.409038	1
24	14.7765	799.811	25	0.494024	57.3412	0.398307	81.1281	1.96044	87.6186	0.198584	1
7	21.1494	757.272	19	0.20095	54.2653	0.0688054	62.9774	1.40501	91.0069	0.246013	1
4	22.0116	798.976	29	0.428008	60.3796	0.314685	79.7247	1.48524	89.9487	0.200634	1
4	16.7504	809.607	17	0.542775	69.9087	0.142955	91.2681	2.01402	93.8184	0.405953	1
24	18.8787	809.135	16	0.48383	67.5647	0.141335	91.9247	1.4651	84.5909	0.222874	1
11	16.6976	810.674	19	0.162864	65.4421	0.371519	95.1051	1.6882	94.2596	0.411544	1
32	21.3665	793.275	26	0.195214	52.6341	0.14605	89.0662	2.12104	91.3087	0.472346	1
11	12.9591	815.666	30	0.358704	64.2308	0.383865	95.116	1.18686	84.796	0.206905	1
19	19.6475	825.219	17	0.494723	66.2015	0.239224	92.3913	1.42839	91.2183	0.235332	1
11	11.0927	763.89	18	0.241747	56.6409	0.0900446	86.7616	1.62638	93.7424	0.35527	1
11	11.0927	763.89	22	0.4378	56.6409	0.0900446	86.7616	1.62638	93.7424	0.35527	1
26	11.3313	810.593	17	0.32147	52.184	0.229149	106.408	1.61986	93.7995	0.252958	1
24	13.0295	815.859	22	0.385674	50.2432	0.161541	91.4434	2.14729	92.0206	0.184998	1
24	13.4369	806.633	24	0.370565	57.234	0.217663	71.4008	1.27678	92.3007	0.245255	1
17	25.2185	807.457	22	0.423788	65.7902	0.161828	81.7904	1.32457	89.1482	0.207441	1
1	19.4726	788.111	18	0.409394	70.2311	0.326809	60.0152	1.76948	92.1563	0.350896	1
17	18.6603	829.423	28	0.39417	66.5916	0.370015	67.5549	2.54137	87.7629	0.398343	1
26	15.1832	828.498	20	0.533417	68.4992	0.244843	59.7874	1.91334	86.3436	0.456486	1
34	11.8368	820.781	19	0.366498	77.1904	0.0596421	96.7512	2.51749	91.0817	0.469553	1
24	25.7692	774.841	22	0.269487	79.429	0.178014	84.3139	1.90973	87.0501	0.345558	1
24	24.3323	811.313	24	0.256225	84.982	0.271275	87.1357	2.03577	87.3878	0.437861	1
17	22.867	816.471	26	0.436837	68.3159	0.354964	57.5793	1.98635	87.3022	0.322361	1
11	25.0827	806.71	24	0.423383	79.3063	0.215709	75.0934	1.8578	87.0068	0.314102	1
24	23.4903	799.837	27	0.684088	69.5684	0.119128	54.9316	2.89553	89.7283	0.466133	1
17	24.4267	816.517	29	0.630631	72.8702	0.194094	82.4246	2.25813	88.7403	0.287673	1
7	24.9647	781.614	22	0.217851	71.3416	0.116523	68.6776	1.69868	88.4066	0.346609	1
7	18.9038	764.338	29	0.5044	61.3993	0.200786	71.7855	1.91485	91.9355	0.314279	1
24	23.7751	838.531	17	0.296245	63.9451	0.24729	88.5747	2.30832	87.5049	0.18669	1
14	19.8123	801.696	27	0.469082	74.6783	0.296058	90.8917	2.01877	84.842	0.287555	1
1	19.4726	788.111	18	0.409394	74.4051	0.326809	60.0152	1.55604	92.1563	0.350896	1
21	19.6542	806.99	17	0.610766	68.1414	0.214734	82.1658	2.06409	91.1025	0.240064	1
27	16.9691	774.961	27	0.61782	72.9357	0.285356	87.1331	2.0691	90.6585	0.435389	1
24	28.8971	831.694	16	0.481539	82.0155	0.224726	87.5479	1.94882	92.6286	0.192045	1
37	21.0955	824.616	29	0.520396	63.5985	0.331025	57.9276	1.41385	85.8504	0.270961	1
31	12.0233	792.143	20	0.599622	59.7907	0.245514	70.4057	1.92753	86.8666	0.290497	1
34	13.3667	766.903	17	0.645862	67.3684	0.170743	78.4171	1.81366	83.4213	0.321526	1
7	18.1754	827.991	23	0.474096	75.6931	0.207021	69.4381	1.36192	87.5653	0.284706	1
38	19.1424	769.216	28	0.661773	64.6452	0.34554	90.5794	1.88551	91.8876	0.45556	1
17	23.6322	805.295	23	0.49746	70.4078	0.111726	98.9231	1.84348	83.8932	0.385878	1
27	26.3437	792.182	21	0.450653	77.1955	0.193529	81.4161	1.56143	92.8802	0.246478	1
4	21.9142	782.651	23	0.338737	57.0242	0.0981757	82.367	1.95024	92.6139	0.404335	1
24	18.2951	829.3	30	0.399088	77.5116	0.295229	69.8386	1.23695	90.5011	0.492621	1
18	23.3317	790.385	26	0.56746	71.3295	0.121163	67.6024	1.30484	90.889	0.307098	1
21	16.4476	778.444	27	0.531895	64.2485	0.245776	72.2429	1.61701	91.8853	0.367312	1
21	21.8673	802.663	30	0.65655	69.8701	0.148255	67.161	1.69673	92.3257	0.43209	1
17	21.8919	811.362	21	0.223464	66.683	0.336198	88.5747	1.80667	89.2364	0.277169	1
27	14.7274	827.291	27	0.368636	70.924	0.140704	104.915	1.64533	85.5614	0.313766	1
17	16.364	805.295	23	0.164839	70.4078	0.111726	98.9231	1.84348	83.8932	0.385878	1
21	21.3765	778.444	27	0.531895	64.2485	0.189451	72.2429	1.61701	91.8853	0.367312	1
9	15.4079	800.731	16	0.402825	74.3644	0.181976	83.683	1.46599	85.719	0.349017	1
4	20.3718	829.257	25	0.631954	77.8736	0.363639	85.3554	1.4809	80.6903	0.302302	1
4	18.8217	818.319	28	0.361075	83.9648	0.124791	97.6907	1.6955	88.8677	0.323398	1
11	16.6287	770.184	18	0.507652	73.3511	0.13124	96.1597	2.01988	83.51	0.329954	1
35	20.5192	776.101	30	0.440029	65.5887	0.148457	70.6947	1.20157	89.2738	0.315449	1
37	14.5102	787.738	21	0.596032	66.7209	0.341049	81.3303	2.52827	89.8497	0.402402	1
37	26.143	801.321	22	0.306915	63.791	0.238061	103.845	1.62658	92.5432	0.369683	1
1	19.0181	773.306	28	0.143722	72.8302	0.347326	88.0292	1.59157	90.3526	0.420372	1
28	17.1417	810.468	23	0.363117	75.136	0.147088	100.58	1.59136	85.4004	0.400869	1
17	26.9013	818.305	30	0.409974	74.6594	0.113905	99.9948	1.58293	83.3683	0.334107	1
27	25.5901	770.8	20	0.342885	75.128	0.285989	84.1618	1.24679	89.6797	0.4229	1
22	10.5798	813.406	18	0.590502	69.9953	0.23283	99.0632	2.10515	91.6417	0.417877	1
26	22.7043	806.91	26	0.519821	67.4304	0.23586	88.862	1.42811	83.61	0.259587	1
5	22.9657	784.446	15	0.359971	77.0558	0.351351	69.0489	1.0065	81.1614	0.432346	1
39	18.4333	819.081	15	0.339363	66.2911	0.352383	90.8473	1.44462	85.6315	0.42142	1
17	17.2332	819.258	16	0.327526	71.9005	0.170835	99.3476	1.76041	86.6265	0.251409	1
37	21.296	803.552	22	0.48427	77.1981	0.321072	105.138	1.81754	90.3104	0.279423	1
24	13.0295	787.975	22	0.403271	50.2432	0.161541	91.4434	2.14729	92.0206	0.184998	1
35	11.5814	808.106	25	0.399333	71.5493	0.0665012	99.5891	1.58272	92.1203	0.44256	1
1	12.7536	785.933	21	0.50714	63.6905	0.136257	103.162	1.66967	86.922	0.392106	1
1	26.8462	793.348	29	0.335834	62.7231	0.214794	87.9169	1.37922	86.0784	0.413562	1
18	11.16	812.021	19	0.551425	64.1954	0.0282984	87.2927	1.61347	93.3782	0.254095	1
4	16.7504	801.465	17	0.542775	69.9087	0.142955	91.2681	2.01402	93.7538	0.405953	1
24	23.899	769.346	29	0.600353	54.9687	0.224009	95.0506	1.62735	88.1029	0.431454	1
4	21.986	797.37	27	0.453482	69.6987	0.230527	105.255	1.78076	92.4409	0.434552	1
21	23.911	794.013	20	0.438856	71.3869	0.153863	81.0639	1.30987	90.4529	0.234676	1
28	13.9449	793.363	25	0.372489	69.8088	0.00139841	111.968	1.7757	86.4276	0.383039	1
31	22.1721	817.028	29	0.232863	65.9734	0.0696818	76.5745	1.07344	84.4609	0.457305	1
27	21.7465	809.016	24	0.29546	78.5639	0.127814	104.779	1.45602	90.697	0.310426	1
17	19.177	761.916	18	0.277929	58.1914	0.0466604	91.9837	1.56175	88.9458	0.310094	1
26	12.5356	761.972	25	0.589063	59.6171	0.227838	82.0892	1.41327	88.6574	0.360554	1
21	18.6857	816.311	17	0.4392	70.2089	0.165525	88.1983	1.33581	90.7384	0.288966	1
21	21.1183	798.783	15	0.236255	74.1599	0.147867	71.4416	1.04116	83.9179	0.279406	1
9	13.7782	842.519	22	0.62245	67.7052	0.10582	84.8124	1.24235	87.655	0.289034	1
26	19.8888	780.095	17	0.279482	59.9862	0.168821	96.7834	1.43405	88.7431	0.295362	1
17	26.2249	784.978	15	0.477314	62.5502	0.313273	97.187	1.98494	93.2543	0.242971	1
15	15.3934	801.729	16	0.427059	65.4707	0.187899	107.472	1.6575	88.4275	0.340565	1
34	21.861	775.847	29	0.508881	61.7941	0.126301	95.7277	1.49392	93.4259	0.440223	1
34	21.861	775.847	29	0.557306	61.7941	0.126301	95.7277	1.49392	93.4259	0.405506	1
37	22.5932	804.261	24	0.336465	73.6305	0.296544	111.139	1.98279	93.2686	0.397337	1
37	29.4988	830.938	16	0.388845	51.3236	0.158337	88.4904	1.09994	86.9714	0.33106	1
8	19.5508	792.697	20	0.315316	64.1998	0.22644	93.8261	1.26567	90.6426	0.289168	1
21	21.7567	807.915	28	0.257637	78.0587	0.112349	83.4109	1.14302	86.1189	0.355376	1
24	22.9982	789.79	20	0.224154	70.0657	0.260812	96.1365	1.30352	87.4527	0.491722	1
25	12.0031	837.583	19	0.528572	69.4045	0.136329	98.3406	1.38417	86.278	0.280976	1
15	20.6693	815.621	19	0.446722	68.413	0.330823	102.061	1.49887	89.057	0.314403	1
26	20.5461	814.566	23	0.542021	59.5482	0.0321457	108.915	1.49489	92.5974	0.354187	1
27	27.0582	779.604	23	0.23254	72.5863	0.210743	93.4494	1.40178	94.684	0.275083	1
28	25.0426	815.81	21	0.377899	81.7044	0.123009	99.2807	1.2448	89.9699	0.367774	1
31	24.0284	813.916	25	0.540183	69.0291	0.0169561	97.2698	1.18127	83.979	0.198042	1
24	17.0493	775.111	15	0.390561	69.2392	0.15919	101.665	1.80619	92.927	0.284488	1
32	22.0614	816.663	26	0.457521	68.8168	0.384775	81.5829	1.05552	85.3924	0.313449	1
30	26.9013	818.305	30	0.409974	74.6594	0.113905	99.9948	1.58293	83.3683	0.448077	1
34	19.617	838.883	21	0.407032	79.4265	0.360651	98.2783	1.17992	84.2897	0.239819	1
9	18.5356	798.144	19	0.475676	66.492	0.367113	105.445	1.38448	89.5648	0.291542	1
5	18.378	796.68	16	0.682241	61.2029	0.229242	81.5519	1.4611	90.4536	0.39719	1
32	26.1954	845.669	18	0.641439	56.8023	0.298558	94.0963	1.24124	95.4991	0.267018	1
34	21.6634	784.947	18	0.324324	57.8256	0.10933	86.5193	1.03942	91.2416	0.389937	1
7	12.7779	765.138	20	0.301119	59.2879	0.163556	104.396	1.5091	87.6331	0.262931	1
39	25.0233	804.374	28	0.509426	72.5373	0.17136	95.8299	1.11063	85.3559	0.313943	1
22	17.5034	827.036	15	0.693447	67.1958	0.318067	107.68	1.53182	90.8934	0.319451	1
34	28.5456	837.815	27	0.444791	71.8916	0.097662	103.234	1.08626	96.516	0.378223	1
34	28.5456	837.815	27	0.284897	71.8916	0.097662	103.234	1.08626	96.516	0.378223	1
19	15.5408	771.907	18	0.43996	50.7552	0.0822514	102.568	1.41126	94.5963	0.403395	1
7	26.2594	790.743	28	0.44289	55.5358	0.161987	80.197	1.22775	97.5448	0.380595	1
29	25.0511	794.966	24	0.643074	67.4304	0.264628	101.591	1.67993	86.0066	0.30117	1
18	22.7154	780.801	16	0.563745	75.8266	0.196796	73.3469	1.82896	87.9702	0.360686	1
18	17.9563	768.217	21	0.544676	75.9414	0.236539	59.9851	1.65917	85.358	0.47712	1
11	23.1817	803.048	27	0.591083	84.5781	0.126551	65.8278	2.16571	85.9081	0.443046	1
24	22.7222	817.321	29	0.514013	80.2177	0.231583	87.256	2.02255	88.4665	0.407467	1
24	22.7222	817.321	29	0.514013	84.7823	0.231583	73.6551	2.02255	88.4665	0.407467	1
14	20.6065	846.779	16	0.663421	87.6323	0.373563	72.4917	2.29437	92.5398	0.430949	1
7	28.6344	827.252	20	0.563352	75.6223	0.180452	59.7311	1.33736	91.2491	0.39426	1
18	21.2738	785.264	19	0.618495	74.0174	0.238953	80.8642	2.51773	84.2188	0.434202	1
1	15.7185	821.093	18	0.573626	84.6607	0.244663	74.0373	1.70755	80.4319	0.428712	1
26	24.3976	842.079	30	0.631534	76.2401	0.256145	84.0638	2.02248	82.984	0.339644	1
25	19.1229	829.473	28	0.570571	85.2968	0.141248	76.4483	1.62337	88.6009	0.467141	1
24	24.2626	785.456	24	0.471778	79.2596	0.279982	86.7357	2.19636	81.7195	0.270861	1
24	22.7222	817.321	29	0.514013	84.7823	0.231583	87.256	2.02255	88.4665	0.407467	1
7	25.6009	777.84	27	0.290028	82.0541	0.15911	86.3423	2.00467	90.2219	0.33016	1
4	15.5191	772.043	25	0.462857	78.0812	0.190196	80.4462	2.13105	90.2155	0.451697	1
17	27.8971	798.687	16	0.555842	86.3866	0.235434	94.1239	2.3636	87.8498	0.36073	1
24	24.7729	818.242	28	0.405274	78.4224	0.152594	84.5306	2.59295	94.149	0.420857	1
4	23.3676	790.944	21	0.432091	75.7429	0.062269	75.2842	1.58375	83.9397	0.379505	1
21	17.4271	810.751	29	0.490423	90.862	0.130419	96.331	2.39749	86.6366	0.44482	1
4	19.9941	761.07	19	0.490635	73.5413	0.0457832	98.2251	2.42963	85.1722	0.385718	1
4	18.8681	821.344	16	0.321445	89.3148	0.107778	89.0358	1.72555	84.0604	0.442949	1
27	19.9355	755.067	15	0.592694	77.6225	0.365601	99.1999	2.27197	87.171	0.341925	1
1	20.7097	779.363	23	0.628983	65.7942	0.188496	86.3296	2.23085	91.6463	0.244996	1
27	23.5166	821.229	17	0.625896	80.6258	0.113396	70.2417	1.4101	90.9943	0.411985	1
24	28.8971	765.204	16	0.481539	82.0155	0.224726	87.5479	1.94882	92.6286	0.24252	1
4	19.4457	830.669	23	0.519791	82.9001	0.225628	105.853	2.36437	93.0752	0.416797	1
17	23.0459	822.361	16	0.425478	78.1411	0.296266	98.8953	1.97478	91.8266	0.387539	1
24	20.2522	798.025	21	0.695859	73.0351	0.39724	90.7882	2.23299	88.6818	0.252363	1
27	23.5166	821.229	28	0.625896	80.6258	0.0514864	70.2417	1.4101	90.9943	0.411985	1
31	18.4224	790.413	16	0.62011	76.5573	0.323536	89.9006	1.97463	82.5535	0.37086	1
4	16.2851	774.726	28	0.57422	71.0711	0.307496	103.653	2.4179	82.4779	0.262025	1
24	10.8589	775.864	17	0.433548	81.3229	0.200119	67.7633	1.64078	86.6433	0.419927	1
24	25.8932	823.882	15	0.56171	88.4581	0.307806	85.2829	2.41998	93.3957	0.362907	1
17	27.8971	798.687	16	0.555842	82.4759	0.235434	94.1239	2.3636	92.9506	0.36073	1
14	21.1327	821.192	25	0.641054	69.5782	0.0802371	86.3628	1.68354	87.4195	0.386117	1
21	24.5501	781.276	27	0.52201	84.2942	0.298298	83.5566	1.649	87.6095	0.442415	1
31	17.2606	800.608	19	0.461311	85.4755	0.274684	74.1538	1.71434	86.0982	0.469413	1
23	17.0475	814.015	22	0.550556	79.3529	0.275501	78.4553	1.60791	84.7461	0.497546	1
18	13.4267	810.634	25	0.489497	77.7432	0.164046	78.891	1.56921	85.935	0.490253	1
17	22.096	846.919	18	0.573584	81.2673	0.272244	81.1043	1.4799	82.4232	0.339918	1
34	18.2377	825.021	25	0.410553	80.8343	0.184126	93.959	1.55647	81.5351	0.378348	1
25	21.2745	771.405	30	0.628643	80.5118	0.123186	92.8003	1.89795	85.1691	0.408151	1
17	21.683	820.478	28	0.423248	85.5073	0.38379	91.4495	1.98999	85.87	0.340703	1
19	23.3676	790.944	21	0.432091	75.7429	0.062269	92.9006	1.58375	83.9397	0.379505	1
8	12.9821	822.047	17	0.460974	78.4746	0.20763	98.9603	1.78967	86.1072	0.402093	1
28	18.8559	802.19	30	0.644577	78.9397	0.20555	86.4423	1.78417	87.9539	0.37755	1
19	15.7992	793.19	22	0.460516	76.1157	0.150202	98.265	1.92131	83.9384	0.430907	1
17	21.683	820.478	28	0.423248	85.5073	0.38379	91.4495	1.8392	83.0082	0.340703	1
14	16.8587	800.278	28	0.555656	72.8787	0.0825683	85.6266	1.57511	87.8759	0.449388	1
18	26.0506	754.962	21	0.379449	76.5393	0.233065	66.2078	1.21829	89.6261	0.37169	1
18	22.4815	834.405	18	0.592792	71.4923	0.103804	78.8291	1.24235	90.8084	0.332342	1
4	17.8652	809.313	22	0.487342	77.3854	0.168463	74.3432	1.269	91.0217	0.353933	1
28	29.0289	774.501	15	0.388532	82.8206	0.302682	92.7616	1.36963	87.7982	0.251392	1
34	18.769	825.788	26	0.628846	82.3168	0.243589	84.2329	1.32653	89.3619	0.323307	1
7	24.7994	809.722	17	0.388599	81.2649	0.161111	106.139	1.72091	87.6528	0.283551	1
25	20.5521	796.702	19	0.388488	81.591	0.2483	76.5939	1.2154	80.4521	0.365502	1
28	29.0289	776.614	15	0.388532	82.8206	0.302682	92.7616	1.36963	87.7982	0.378123	1
17	19.1327	758.447	17	0.34784	72.2062	0.262629	95.2844	1.99496	87.8662	0.374066	1
17	15.7037	777.31	25	0.664207	67.9228	0.227008	91.1091	2.10576	90.9707	0.346508	1
7	24.5148	799.796	16	0.409862	66.6868	0.184801	92.461	1.59595	85.3853	0.45442	1
7	14.6715	825.542	15	0.355882	80.9069	0.153403	90.1815	1.64646	93.5136	0.344975	1
18	18.3186	797.784	17	0.486349	74.7375	0.252827	83.8048	1.28951	92.1587	0.462304	1
24	18.4729	784.472	24	0.604134	69.4472	0.300974	97.2283	1.53272	90.2405	0.292233	1
24	17.9322	751.115	26	0.566372	70.2438	0.248615	94.2902	2.06349	91.5813	0.274099	1
14	14.5954	789.423	23	0.642917	78.3628	0.268704	100.596	2.06342	83.8531	0.341412	1
7	24.7994	809.722	17	0.411401	81.2649	0.161111	106.139	1.72091	87.6528	0.23125	1
2	19.9614	804.789	19	0.441712	69.0927	0.164849	95.792	1.77096	89.04	0.422785	1
14	11.0995	783.584	16	0.494158	75.7534	0.348002	92.3249	1.65247	86.6935	0.340055	1
1	21.9158	762.999	29	0.57439	80.1301	0.151418	102.013	1.99199	87.5951	0.308645	1
34	18.769	825.788	26	0.628846	82.3168	0.243589	88.7879	1.32653	90.2098	0.323307	1
24	22.9009	822.805	29	0.580444	72.9186	0.261683	106.097	1.543	81.7067	0.340506	1
37	21.4582	777.942	17	0.359396	84.0544	0.146714	74.3356	1.12062	84.9186	0.479686	1
17	25.4978	751.482	18	0.512901	74.5677	0.147562	92.946	1.83131	90.089	0.31211	1
11	20.086	786.916	29	0.377225	75.7324	0.170588	86.8289	1.33216	89.1587	0.356596	1
2	17.7685	804.789	19	0.441712	71.1322	0.164849	95.792	1.77096	89.04	0.422785	1
4	25.8961	752.188	26	0.527562	69.575	0.207214	95.2624	1.54599	81.6628	0.191807	1
8	16.9629	779.711	27	0.496264	74.3508	0.361166	100.269	1.45181	90.9074	0.366118	1
35	26.8389	783.447	21	0.546847	83.0544	0.152512	104.367	1.53261	85.1911	0.387269	1
1	24.7775	773.377	15	0.507795	79.1884	0.251947	81.447	1.22353	89.746	0.246358	1
22	15.3351	844.811	28	0.566211	74.0887	0.237966	63.9099	1.15111	93.7839	0.400504	1
18	23.2714	831.344	22	0.626892	70.2786	0.387036	80.2159	1.04928	94.1513	0.426811	1
19	22.3868	780.579	20	0.613734	72.2791	0.220561	88.6811	1.23921	87.328	0.307064	1
4	21.8919	772.853	30	0.51104	56.738	0.180996	92.7391	1.34487	91.7431	0.381182	1
34	19.617	838.883	21	0.474672	80.8294	0.360651	98.2783	1.17992	84.2897	0.239819	1
27	19.7106	772.298	16	0.322155	75.6012	0.270671	106.157	1.36531	84.5839	0.284856	1
2	18.3827	784.704	22	0.356878	71.4622	0.188332	100.797	1.54654	80.8543	0.382443	1
4	10.6242	808.087	18	0.45308	71.6719	0.204911	85.3104	1.18073	91.4316	0.303436	1
11	10.0051	795.69	25	0.463463	65.7501	0.0490934	96.1017	1.32243	92.1981	0.482103	1
35	20.5192	776.101	30	0.440029	65.5887	0.148457	91.5407	1.20157	89.2738	0.315449	1
32	18.7347	846.251	17	0.549012	76.5187	0.0527999	90.5268	1.28912	81.0413	0.359829	1
1	16.9903	783.231	21	0.587499	68.2079	0.281871	89.6253	1.20208	93.0854	0.291154	1
9	19.5523	788.363	18	0.545129	78.6308	0.190807	87.6166	1.159	82.7504	0.437451	1
24	14.1799	819.302	21	0.477415	82.4494	0.159816	101.144	1.35108	91.7565	0.227403	1
22	13.7922	792.67	23	0.543222	62.6838	0.0255486	105.886	1.3817	92.2916	0.441598	1
34	21.2837	826.458	27	0.549728	71.9448	0.356054	109.146	1.08992	88.2485	0.379076	1
39	18.01	804.732	22	0.595981	59.8949	0.254565	92.5756	1.02462	88.7538	0.288429	1
25	28.9278	770.008	27	0.494589	86.2628	0.0467062	111.316	1.24258	92.7661	0.42157	1
24	24.6807	803.901	16	0.43757	73.8963	0.0706481	98.951	1.22892	86.4945	0.185021	1
40	23.1153	818.353	20	0.680912	69.3517	0.194213	101.861	1.87186	83.9533	0.424094	1
19	18.9098	808.642	30	0.647082	70.3543	0.159046	84.6194	1.20005	92.9752	0.328034	1
24	21.8088	798.661	21	0.478428	98.3132	0.218687	84.9116	2.14127	85.7893	0.458134	1
23	24.4733	785.207	21	0.638325	77.7331	0.206367	103.182	2.20108	93.6675	0.428182	1
37	25.0949	837.42	16	0.476305	102.997	0.288685	57.8027	1.2154	90.9419	0.460804	1
23	27.5698	826.477	15	0.617636	86.4361	0.183946	96.1519	1.88407	80.8646	0.449653	1
19	23.2823	843.47	20	0.627026	89.5541	0.226594	62.1462	1.904	87.8997	0.489293	1
28	29.4738	767.014	24	0.612794	89.2283	0.181162	80.5815	1.65406	90.1849	0.370176	1
11	21.0712	804.089	26	0.410107	91.3974	0.137907	71.8581	1.56634	87.238	0.424404	1
17	24.0102	826.984	17	0.632658	90.7936	0.136923	87.4214	2.25452	90.3361	0.420782	1
17	23.8663	762.537	22	0.290316	79.6102	0.286498	66.7561	1.51809	85.8663	0.489867	1
33	17.0545	767.512	21	0.580221	73.5804	0.260246	81.9361	1.78482	83.8155	0.445722	1
7	23.6975	818.218	24	0.664404	80.2128	0.138975	74.7222	1.54422	88.9025	0.298557	1
28	27.651	780.395	23	0.668452	98.4237	0.188078	82.7803	2.00697	84.8632	0.4221	1
15	24.2584	764.07	22	0.516495	88.2939	0.0448474	73.3159	1.46097	85.4065	0.466669	1
1	24.3911	779.696	25	0.522315	93.7008	0.0626001	79.5182	1.73908	88.2295	0.458493	1
11	26.2233	825.615	22	0.431182	92.5263	0.221273	86.6738	1.5506	83.4429	0.435079	1
7	25.9881	783.761	22	0.39802	85.1698	0.235639	86.3321	1.92251	93.26	0.436638	1
11	11.8554	800.337	19	0.560818	75.9023	0.124479	83.9806	1.74917	91.2393	0.491623	1
4	18.237	792.69	26	0.633083	81.1561	0.129612	79.9075	1.85394	88.9727	0.38735	1
17	21.903	789.33	15	0.384579	83.8801	0.311829	111.08	2.33052	83.2731	0.338805	1
7	15.0638	813.275	19	0.400779	87.9137	0.286328	88.6429	2.09479	84.779	0.430823	1
27	22.6983	795.392	21	0.505385	96.0145	0.260919	99.4244	1.85788	88.0205	0.475875	1
7	21.9836	800.99	27	0.382991	82.8013	0.219019	84.8273	1.65704	90.0259	0.312374	1
21	10.0352	781.276	19	0.52201	84.2942	0.298298	83.5566	1.649	87.6095	0.442415	1
7	21.9836	800.99	27	0.382991	82.8013	0.233597	84.8273	1.65704	90.0259	0.312374	1
1	17.1953	778.391	24	0.342049	80.6064	0.201661	87.0887	1.45523	84.8162	0.335636	1
31	26.7507	772.544	30	0.644497	88.6978	0.336742	78.7101	1.60581	87.4303	0.326738	1
27	22.7574	797.873	15	0.336974	96.5077	0.103108	87.7545	1.59898	86.5294	0.476261	1
17	22.1981	802.44	26	0.338279	83.8487	0.262468	67.3027	1.23238	87.7004	0.409999	1
39	25.432	818.594	18	0.5796	84.4421	0.0726113	71.4743	1.28775	89.3281	0.325945	1
7	21.9836	800.99	27	0.382991	82.8013	0.233597	84.8273	1.67341	90.0259	0.312374	1
7	23.597	783.341	19	0.570902	91.3946	0.178197	101.809	2.09434	90.6701	0.365456	1
18	23.4604	818.866	29	0.550052	81.3326	0.165604	92.4515	1.42769	91.0387	0.33327	1
24	13.9072	782.375	19	0.444048	94.03	0.207913	86.6145	1.98405	81.2707	0.474124	1
1	27.3495	819.061	27	0.287973	101.88	0.282507	97.2159	1.46304	87.8303	0.328908	1
7	16.725	759.977	25	0.549944	80.8803	0.163856	82.0963	1.86688	89.254	0.467822	1
11	11.8288	772.318	23	0.423743	76.043	0.1562	89.9948	1.46702	86.2964	0.397425	1
17	25.2587	823.443	17	0.551098	84.8237	0.343439	94.9529	1.42054	80.4761	0.377625	1
4	20.4232	801.165	21	0.549836	89.0742	0.318969	107.953	2.062	88.5973	0.356295	1
17	25.2587	823.443	22	0.551098	84.8237	0.343439	94.9529	1.42054	80.4761	0.377625	1
4	23.3676	790.944	21	0.432091	83.7158	0.062269	92.9006	1.58375	83.9397	0.379505	1
17	21.8317	795.716	30	0.519188	90.8456	0.301727	97.0759	2.0626	88.1396	0.410836	1
37	17.2435	782.642	22	0.698795	83.7158	0.288317	74.9666	1.37138	84.698	0.468578	1
21	16.993	769.559	15	0.289018	77.3879	0.0335638	84.7554	1.61129	87.7072	0.458313	1
23	18.4744	796.993	30	0.503336	73.7664	0.123776	90.0349	1.4769	81.4102	0.447507	1
24	15.8839	781.032	30	0.517837	84.5951	0.167248	69.7405	1.30857	87.2874	0.363467	1
31	15.2374	806.353	30	0.647657	86.1541	0.15228	96.9696	1.7614	84.9053	0.416726	1
4	25.062	830.669	23	0.519791	82.9001	0.225628	105.853	1.6682	93.0752	0.416797	1
38	12.57	787.396	30	0.574988	76.5881	0.222092	87.7359	1.58355	91.3973	0.499321	1
14	11.0995	783.584	16	0.494158	80.6355	0.348002	88.4388	1.65247	86.6935	0.340055	1
11	21.7725	833.754	21	0.551316	81.1174	0.227239	78.1427	1.11232	87.8057	0.365958	1
19	16.8488	790.429	25	0.516435	76.9769	0.176996	102.754	1.6755	88.9763	0.397632	1
4	25.0729	781.178	23	0.464871	73.438	0.254804	81.6425	1.13313	86.3174	0.318804	1
31	17.2735	789.479	18	0.410754	79.6298	0.198265	97.1952	1.48065	91.7785	0.332115	1
23	17.9812	752.422	20	0.457449	71.5043	0.376866	102.963	1.55917	89.1891	0.425698	1
24	15.3125	825.237	26	0.39319	92.9756	0.208106	94.2485	1.66637	91.2011	0.369542	1
24	24.1697	837.268	18	0.547589	90.5433	0.209729	86.0465	1.3235	82.1636	0.381618	1
