Onset	ProbabilitySum
20/07/1999	0.9438
19/07/1999	0.9445
26/07/1999	0.9451
24/07/1999	0.9457
24/07/1999	0.9464
24/07/1999	0.947
26/07/1999	0.9476
25/07/1999	0.9483
01/08/1999	0.9489
25/07/1999	0.9495
29/07/1999	0.9502
25/07/1999	0.9508
31/07/1999	0.9514
26/07/1999	0.9521
28/07/1999	0.9527
02/08/1999	0.9533
26/07/1999	0.9539
28/07/1999	0.9546
26/07/1999	0.9552
26/07/1999	0.9558
03/08/1999	0.9565
28/07/1999	0.9571
26/07/1999	0.9577
29/07/1999	0.9584
20/07/1999	0.959
22/07/1999	0.9596
22/07/1999	0.9603
19/07/1999	0.9609
21/07/1999	0.9615
22/07/1999	0.9621
19/07/1999	0.9628
23/07/1999	0.9634
23/07/1999	0.964
20/07/1999	0.9647
22/07/1999	0.9653
23/07/1999	0.9659
24/07/1999	0.9666
25/07/1999	0.9672
23/07/1999	0.9678
22/07/1999	0.9685
21/07/1999	0.9691
21/07/1999	0.9697
23/07/1999	0.9703
23/07/1999	0.971
26/07/1999	0.9716
22/07/1999	0.9722
26/07/1999	0.9729
23/07/1999	0.9735
20/07/1999	0.9741
26/07/1999	0.9748
25/07/1999	0.9754
23/07/1999	0.976
23/07/1999	0.9767
27/07/1999	0.9773
23/07/1999	0.9779
25/07/1999	0.9785
23/07/1999	0.9792
26/07/1999	0.9798
28/07/1999	0.9804
26/07/1999	0.9811
26/07/1999	0.9817
29/07/1999	0.9823
02/08/1999	0.983
04/08/1999	0.9836
31/07/1999	0.9842
27/07/1999	0.9849
26/07/1999	0.9855
27/07/1999	0.9861
05/08/1999	0.9868
05/08/1999	0.9874
01/08/1999	0.988
01/08/1999	0.9886
06/08/1999	0.9893
06/08/1999	0.9899
24/07/1999	0.9905
24/07/1999	0.9912
24/07/1999	0.9918
25/07/1999	0.9924
27/07/1999	0.9931
28/07/1999	0.9937
26/07/1999	0.9943
24/07/1999	0.995
24/07/1999	0.9956
24/07/1999	0.9962
28/07/1999	0.9968
28/07/1999	0.9975
26/07/1999	0.9981
26/07/1999	0.9987
27/07/1999	0.9994
28/07/1999	1
05/07/2000	7e-04
09/07/2000	0.0015
14/07/2000	0.0022
17/07/2000	0.0029
13/07/2000	0.0036
09/07/2000	0.0044
09/07/2000	0.0051
11/07/2000	0.0058
08/07/2000	0.0066
07/07/2000	0.0073
19/07/2000	0.008
09/07/2000	0.0088
11/07/2000	0.0095
11/07/2000	0.0102
13/07/2000	0.0109
12/07/2000	0.0117
18/07/2000	0.0124
17/07/2000	0.0131
17/07/2000	0.0139
23/07/2000	0.0146
24/07/2000	0.0153
17/07/2000	0.0161
17/07/2000	0.0168
18/07/2000	0.0175
20/07/2000	0.0182
18/07/2000	0.019
16/07/2000	0.0197
26/07/2000	0.0204
17/07/2000	0.0212
20/07/2000	0.0219
23/07/2000	0.0226
18/07/2000	0.0234
18/07/2000	0.0241
24/07/2000	0.0248
10/07/2000	0.0255
06/07/2000	0.0263
10/07/2000	0.027
11/07/2000	0.0277
05/07/2000	0.0285
04/07/2000	0.0292
06/07/2000	0.0299
08/07/2000	0.0307
06/07/2000	0.0314
04/07/2000	0.0321
10/07/2000	0.0328
08/07/2000	0.0336
06/07/2000	0.0343
06/07/2000	0.035
06/07/2000	0.0358
06/07/2000	0.0365
10/07/2000	0.0372
02/07/2000	0.038
03/07/2000	0.0387
06/07/2000	0.0394
05/07/2000	0.0401
06/07/2000	0.0409
05/07/2000	0.0416
05/07/2000	0.0423
06/07/2000	0.0431
04/07/2000	0.0438
05/07/2000	0.0445
07/07/2000	0.0453
05/07/2000	0.046
05/07/2000	0.0467
06/07/2000	0.0474
07/07/2000	0.0482
06/07/2000	0.0489
05/07/2000	0.0496
01/07/2000	0.0504
05/07/2000	0.0511
06/07/2000	0.0518
07/07/2000	0.0526
06/07/2000	0.0533
04/07/2000	0.054
04/07/2000	0.0547
03/07/2000	0.0555
01/07/2000	0.0562
30/06/2000	0.0569
06/07/2000	0.0577
05/07/2000	0.0584
02/07/2000	0.0591
03/07/2000	0.0599
02/07/2000	0.0606
01/07/2000	0.0613
08/07/2000	0.062
16/07/2000	0.0628
18/07/2000	0.0635
20/07/2000	0.0642
20/07/2000	0.065
15/07/2000	0.0657
16/07/2000	0.0664
17/07/2000	0.0672
17/07/2000	0.0679
18/07/2000	0.0686
16/07/2000	0.0693
16/07/2000	0.0701
16/07/2000	0.0708
15/07/2000	0.0715
19/07/2000	0.0723
19/07/2000	0.073
16/07/2000	0.0737
20/07/2000	0.0745
18/07/2000	0.0752
15/07/2000	0.0759
17/07/2000	0.0766
10/07/2000	0.0774
12/07/2000	0.0781
11/07/2000	0.0788
17/07/2000	0.0796
12/07/2000	0.0803
13/07/2000	0.081
09/07/2000	0.0818
17/07/2000	0.0825
13/07/2000	0.0832
09/07/2000	0.0839
09/07/2000	0.0847
22/07/2000	0.0854
14/07/2000	0.0861
17/07/2000	0.0869
13/07/2000	0.0876
18/07/2000	0.0883
13/07/2000	0.0891
17/07/2000	0.0898
12/07/2000	0.0905
12/07/2000	0.0912
17/07/2000	0.092
09/07/2000	0.0927
16/07/2000	0.0934
10/07/2000	0.0942
19/07/2000	0.0949
17/07/2000	0.0956
09/07/2000	0.0964
10/07/2000	0.0971
15/07/2000	0.0978
17/07/2000	0.0985
19/07/2000	0.0993
07/07/2000	0.1
07/07/2000	0.1007
06/07/2000	0.1015
11/07/2000	0.1022
10/07/2000	0.1029
10/07/2000	0.1036
07/07/2000	0.1044
12/07/2000	0.1051
07/07/2000	0.1058
10/07/2000	0.1066
07/07/2000	0.1073
20/07/2000	0.108
14/07/2000	0.1088
15/07/2000	0.1095
12/07/2000	0.1102
10/07/2000	0.1109
13/07/2000	0.1117
10/07/2000	0.1124
10/07/2000	0.1131
10/07/2000	0.1139
10/07/2000	0.1146
06/07/2000	0.1153
11/07/2000	0.1161
06/07/2000	0.1168
11/07/2000	0.1175
14/07/2000	0.1182
10/07/2000	0.119
11/07/2000	0.1197
12/07/2000	0.1204
12/07/2000	0.1212
14/07/2000	0.1219
07/07/2000	0.1226
05/07/2000	0.1234
05/07/2000	0.1241
07/07/2000	0.1248
06/07/2000	0.1255
08/07/2000	0.1263
06/07/2000	0.127
09/07/2000	0.1277
07/07/2000	0.1285
07/07/2000	0.1292
05/07/2000	0.1299
09/07/2000	0.1307
07/07/2000	0.1314
07/07/2000	0.1321
07/07/2000	0.1328
07/07/2000	0.1336
06/07/2000	0.1343
07/07/2000	0.135
07/07/2000	0.1358
07/07/2000	0.1365
05/07/2000	0.1372
08/07/2000	0.138
08/07/2000	0.1387
07/07/2000	0.1394
07/07/2000	0.1401
07/07/2000	0.1409
08/07/2000	0.1416
06/07/2000	0.1423
08/07/2000	0.1431
09/07/2000	0.1438
08/07/2000	0.1445
08/07/2000	0.1453
06/07/2000	0.146
10/07/2000	0.1467
07/07/2000	0.1474
11/07/2000	0.1482
09/07/2000	0.1489
10/07/2000	0.1496
09/07/2000	0.1504
07/07/2000	0.1511
05/07/2000	0.1518
14/07/2000	0.1526
11/07/2000	0.1533
11/07/2000	0.154
10/07/2000	0.1547
11/07/2000	0.1555
10/07/2000	0.1562
11/07/2000	0.1569
09/07/2000	0.1577
09/07/2000	0.1584
12/07/2000	0.1591
10/07/2000	0.1599
11/07/2000	0.1606
07/07/2000	0.1613
13/07/2000	0.162
12/07/2000	0.1628
10/07/2000	0.1635
10/07/2000	0.1642
12/07/2000	0.165
11/07/2000	0.1657
05/07/2000	0.1664
06/07/2000	0.1672
05/07/2000	0.1679
08/07/2000	0.1686
04/07/2000	0.1693
07/07/2000	0.1701
06/07/2000	0.1708
07/07/2000	0.1715
07/07/2000	0.1723
06/07/2000	0.173
04/07/2000	0.1737
12/07/2000	0.1745
09/07/2000	0.1752
09/07/2000	0.1759
08/07/2000	0.1766
08/07/2000	0.1774
10/07/2000	0.1781
08/07/2000	0.1788
07/07/2000	0.1796
07/07/2000	0.1803
09/07/2000	0.181
07/07/2000	0.1818
10/07/2000	0.1825
07/07/2000	0.1832
09/07/2000	0.1839
09/07/2000	0.1847
08/07/2000	0.1854
08/07/2000	0.1861
11/07/2000	0.1869
09/07/2000	0.1876
04/07/2000	0.1883
04/07/2000	0.1891
02/07/2000	0.1898
07/07/2000	0.1905
05/07/2000	0.1912
06/07/2000	0.192
04/07/2000	0.1927
08/07/2000	0.1934
05/07/2000	0.1942
05/07/2000	0.1949
01/07/2000	0.1956
10/07/2000	0.1964
07/07/2000	0.1971
07/07/2000	0.1978
06/07/2000	0.1985
07/07/2000	0.1993
08/07/2000	0.2
06/07/2000	0.2007
07/07/2000	0.2015
05/07/2000	0.2022
06/07/2000	0.2029
05/07/2000	0.2036
07/07/2000	0.2044
04/07/2000	0.2051
08/07/2000	0.2058
08/07/2000	0.2066
06/07/2000	0.2073
05/07/2000	0.208
06/07/2000	0.2088
06/07/2000	0.2095
02/07/2000	0.2102
04/07/2000	0.2109
04/07/2000	0.2117
05/07/2000	0.2124
05/07/2000	0.2131
10/07/2000	0.2139
04/07/2000	0.2146
07/07/2000	0.2153
05/07/2000	0.2161
04/07/2000	0.2168
03/07/2000	0.2175
11/07/2000	0.2182
10/07/2000	0.219
06/07/2000	0.2197
07/07/2000	0.2204
07/07/2000	0.2212
07/07/2000	0.2219
07/07/2000	0.2226
08/07/2000	0.2234
08/07/2000	0.2241
08/07/2000	0.2248
09/07/2000	0.2255
09/07/2000	0.2263
07/07/2000	0.227
10/07/2000	0.2277
11/07/2000	0.2285
07/07/2000	0.2292
07/07/2000	0.2299
10/07/2000	0.2307
10/07/2000	0.2314
13/07/2000	0.2321
07/07/2000	0.2328
10/07/2000	0.2336
10/07/2000	0.2343
15/07/2000	0.235
14/07/2000	0.2358
21/07/2000	0.2365
12/07/2000	0.2372
15/07/2000	0.238
14/07/2000	0.2387
12/07/2000	0.2394
21/07/2000	0.2401
12/07/2000	0.2409
21/07/2000	0.2416
22/07/2000	0.2423
10/07/2000	0.2431
10/07/2000	0.2438
18/07/2000	0.2445
18/07/2000	0.2453
12/07/2000	0.246
15/07/2000	0.2467
15/07/2000	0.2474
11/07/2000	0.2482
17/07/2000	0.2489
10/07/2000	0.2496
10/07/2000	0.2504
19/07/2000	0.2511
09/07/2000	0.2518
09/07/2000	0.2526
12/07/2000	0.2533
09/07/2000	0.254
09/07/2000	0.2547
12/07/2000	0.2555
08/07/2000	0.2562
11/07/2000	0.2569
12/07/2000	0.2577
13/07/2000	0.2584
14/07/2000	0.2591
10/07/2000	0.2599
12/07/2000	0.2606
10/07/2000	0.2613
10/07/2000	0.262
15/07/2000	0.2628
12/07/2000	0.2635
13/07/2000	0.2642
17/07/2000	0.265
09/07/2000	0.2657
11/07/2000	0.2664
15/07/2000	0.2672
11/07/2000	0.2679
13/07/2000	0.2686
04/07/2000	0.2693
10/07/2000	0.2701
10/07/2000	0.2708
11/07/2000	0.2715
13/07/2000	0.2723
08/07/2000	0.273
09/07/2000	0.2737
07/07/2000	0.2745
09/07/2000	0.2752
13/07/2000	0.2759
09/07/2000	0.2766
11/07/2000	0.2774
12/07/2000	0.2781
08/07/2000	0.2788
08/07/2000	0.2796
13/07/2000	0.2803
14/07/2000	0.281
09/07/2000	0.2818
10/07/2000	0.2825
27/06/2000	0.2832
30/06/2000	0.2839
08/07/2000	0.2847
09/07/2000	0.2854
09/07/2000	0.2861
30/06/2000	0.2869
02/07/2000	0.2876
02/07/2000	0.2883
02/07/2000	0.2891
10/07/2000	0.2898
03/07/2000	0.2905
09/07/2000	0.2912
12/07/2000	0.292
04/07/2000	0.2927
29/06/2000	0.2934
09/07/2000	0.2942
10/07/2000	0.2949
30/06/2000	0.2956
04/07/2000	0.2964
30/06/2000	0.2971
28/06/2000	0.2978
01/07/2000	0.2985
03/07/2000	0.2993
28/06/2000	0.3
02/07/2000	0.3007
03/07/2000	0.3015
01/07/2000	0.3022
01/07/2000	0.3029
05/07/2000	0.3036
06/07/2000	0.3044
07/07/2000	0.3051
20/07/2000	0.3058
10/07/2000	0.3066
14/07/2000	0.3073
20/07/2000	0.308
12/07/2000	0.3088
13/07/2000	0.3095
07/07/2000	0.3102
16/07/2000	0.3109
14/07/2000	0.3117
18/07/2000	0.3124
19/07/2000	0.3131
10/07/2000	0.3139
10/07/2000	0.3146
04/07/2000	0.3153
04/07/2000	0.3161
04/07/2000	0.3168
22/07/2000	0.3175
06/07/2000	0.3182
07/07/2000	0.319
10/07/2000	0.3197
06/07/2000	0.3204
10/07/2000	0.3212
06/07/2000	0.3219
10/07/2000	0.3226
10/07/2000	0.3234
10/07/2000	0.3241
07/07/2000	0.3248
04/07/2000	0.3255
08/07/2000	0.3263
08/07/2000	0.327
11/07/2000	0.3277
10/07/2000	0.3285
10/07/2000	0.3292
12/07/2000	0.3299
11/07/2000	0.3307
13/07/2000	0.3314
14/07/2000	0.3321
11/07/2000	0.3328
12/07/2000	0.3336
12/07/2000	0.3343
12/07/2000	0.335
12/07/2000	0.3358
11/07/2000	0.3365
11/07/2000	0.3372
11/07/2000	0.338
12/07/2000	0.3387
18/07/2000	0.3394
15/07/2000	0.3401
06/07/2000	0.3409
09/07/2000	0.3416
09/07/2000	0.3423
05/07/2000	0.3431
07/07/2000	0.3438
09/07/2000	0.3445
11/07/2000	0.3453
08/07/2000	0.346
07/07/2000	0.3467
08/07/2000	0.3474
11/07/2000	0.3482
11/07/2000	0.3489
11/07/2000	0.3496
10/07/2000	0.3504
09/07/2000	0.3511
11/07/2000	0.3518
13/07/2000	0.3526
15/07/2000	0.3533
12/07/2000	0.354
11/07/2000	0.3547
15/07/2000	0.3555
11/07/2000	0.3562
12/07/2000	0.3569
14/07/2000	0.3577
12/07/2000	0.3584
20/07/2000	0.3591
12/07/2000	0.3599
19/07/2000	0.3606
15/07/2000	0.3613
19/07/2000	0.362
13/07/2000	0.3628
13/07/2000	0.3635
17/07/2000	0.3642
21/07/2000	0.365
25/07/2000	0.3657
21/07/2000	0.3664
17/07/2000	0.3672
09/07/2000	0.3679
13/07/2000	0.3686
09/07/2000	0.3693
10/07/2000	0.3701
11/07/2000	0.3708
10/07/2000	0.3715
14/07/2000	0.3723
12/07/2000	0.373
14/07/2000	0.3737
14/07/2000	0.3745
12/07/2000	0.3752
15/07/2000	0.3759
15/07/2000	0.3766
14/07/2000	0.3774
17/07/2000	0.3781
14/07/2000	0.3788
11/07/2000	0.3796
12/07/2000	0.3803
03/07/2000	0.381
09/07/2000	0.3818
01/07/2000	0.3825
02/07/2000	0.3832
02/07/2000	0.3839
06/07/2000	0.3847
11/07/2000	0.3854
04/07/2000	0.3861
10/07/2000	0.3869
04/07/2000	0.3876
09/07/2000	0.3883
06/07/2000	0.3891
03/07/2000	0.3898
07/07/2000	0.3905
13/07/2000	0.3912
13/07/2000	0.392
09/07/2000	0.3927
03/07/2000	0.3934
05/07/2000	0.3942
06/07/2000	0.3949
12/07/2000	0.3956
08/07/2000	0.3964
17/07/2000	0.3971
13/07/2000	0.3978
12/07/2000	0.3985
10/07/2000	0.3993
09/07/2000	0.4
08/07/2000	0.4007
07/07/2000	0.4015
19/07/2000	0.4022
12/07/2000	0.4029
12/07/2000	0.4036
12/07/2000	0.4044
11/07/2000	0.4051
05/07/2000	0.4058
16/07/2000	0.4066
10/07/2000	0.4073
13/07/2000	0.408
11/07/2000	0.4088
11/07/2000	0.4095
11/07/2000	0.4102
13/07/2000	0.4109
19/07/2000	0.4117
13/07/2000	0.4124
14/07/2000	0.4131
13/07/2000	0.4139
13/07/2000	0.4146
20/07/2000	0.4153
14/07/2000	0.4161
23/07/2000	0.4168
18/07/2000	0.4175
20/07/2000	0.4182
18/07/2000	0.419
14/07/2000	0.4197
14/07/2000	0.4204
14/07/2000	0.4212
23/07/2000	0.4219
18/07/2000	0.4226
18/07/2000	0.4234
19/07/2000	0.4241
14/07/2000	0.4248
14/07/2000	0.4255
22/07/2000	0.4263
18/07/2000	0.427
20/07/2000	0.4277
20/07/2000	0.4285
18/07/2000	0.4292
24/07/2000	0.4299
23/07/2000	0.4307
23/07/2000	0.4314
19/07/2000	0.4321
23/07/2000	0.4328
12/07/2000	0.4336
12/07/2000	0.4343
15/07/2000	0.435
12/07/2000	0.4358
17/07/2000	0.4365
13/07/2000	0.4372
14/07/2000	0.438
16/07/2000	0.4387
11/07/2000	0.4394
11/07/2000	0.4401
12/07/2000	0.4409
17/07/2000	0.4416
13/07/2000	0.4423
11/07/2000	0.4431
14/07/2000	0.4438
12/07/2000	0.4445
11/07/2000	0.4453
17/07/2000	0.446
13/07/2000	0.4467
18/07/2000	0.4474
19/07/2000	0.4482
20/07/2000	0.4489
21/07/2000	0.4496
20/07/2000	0.4504
20/07/2000	0.4511
19/07/2000	0.4518
18/07/2000	0.4526
27/07/2000	0.4533
28/07/2000	0.454
29/07/2000	0.4547
28/07/2000	0.4555
30/07/2000	0.4562
29/07/2000	0.4569
28/07/2000	0.4577
29/07/2000	0.4584
28/07/2000	0.4591
27/07/2000	0.4599
27/07/2000	0.4606
01/08/2000	0.4613
29/07/2000	0.462
30/07/2000	0.4628
29/07/2000	0.4635
29/07/2000	0.4642
01/08/2000	0.465
30/07/2000	0.4657
28/07/2000	0.4664
02/08/2000	0.4672
28/07/2000	0.4679
29/07/2000	0.4686
29/07/2000	0.4693
30/07/2000	0.4701
01/08/2000	0.4708
31/07/2000	0.4715
30/07/2000	0.4723
10/07/2000	0.473
09/07/2000	0.4737
12/07/2000	0.4745
10/07/2000	0.4752
20/07/2000	0.4759
13/07/2000	0.4766
17/07/2000	0.4774
13/07/2000	0.4781
11/07/2000	0.4788
11/07/2000	0.4796
09/07/2000	0.4803
22/07/2000	0.481
10/07/2000	0.4818
12/07/2000	0.4825
16/07/2000	0.4832
10/07/2000	0.4839
12/07/2000	0.4847
19/07/2000	0.4854
12/07/2000	0.4861
22/07/2000	0.4869
12/07/2000	0.4876
21/07/2000	0.4883
21/07/2000	0.4891
20/07/2000	0.4898
21/07/2000	0.4905
11/07/2000	0.4912
22/07/2000	0.492
28/07/2000	0.4927
29/07/2000	0.4934
02/08/2000	0.4942
29/07/2000	0.4949
02/08/2000	0.4956
30/07/2000	0.4964
30/07/2000	0.4971
02/08/2000	0.4978
28/07/2000	0.4985
29/07/2000	0.4993
29/07/2000	0.5
01/08/2000	0.5007
28/07/2000	0.5015
01/08/2000	0.5022
01/08/2000	0.5029
29/07/2000	0.5036
28/07/2000	0.5044
31/07/2000	0.5051
01/08/2000	0.5058
01/08/2000	0.5066
30/07/2000	0.5073
01/08/2000	0.508
02/08/2000	0.5088
31/07/2000	0.5095
02/08/2000	0.5102
29/07/2000	0.5109
02/08/2000	0.5117
15/07/2000	0.5124
16/07/2000	0.5131
22/07/2000	0.5139
17/07/2000	0.5146
24/07/2000	0.5153
18/07/2000	0.5161
19/07/2000	0.5168
18/07/2000	0.5175
16/07/2000	0.5182
18/07/2000	0.519
17/07/2000	0.5197
26/07/2000	0.5204
22/07/2000	0.5212
22/07/2000	0.5219
23/07/2000	0.5226
20/07/2000	0.5234
24/07/2000	0.5241
27/07/2000	0.5248
21/07/2000	0.5255
28/07/2000	0.5263
25/07/2000	0.527
26/07/2000	0.5277
27/07/2000	0.5285
26/07/2000	0.5292
25/07/2000	0.5299
20/07/2000	0.5307
26/07/2000	0.5314
19/07/2000	0.5321
23/07/2000	0.5328
25/07/2000	0.5336
21/07/2000	0.5343
27/07/2000	0.535
26/07/2000	0.5358
24/07/2000	0.5365
22/07/2000	0.5372
22/07/2000	0.538
24/07/2000	0.5387
25/07/2000	0.5394
27/07/2000	0.5401
25/07/2000	0.5409
24/07/2000	0.5416
25/07/2000	0.5423
21/07/2000	0.5431
25/07/2000	0.5438
27/07/2000	0.5445
25/07/2000	0.5453
29/07/2000	0.546
27/07/2000	0.5467
27/07/2000	0.5474
28/07/2000	0.5482
28/07/2000	0.5489
27/07/2000	0.5496
26/07/2000	0.5504
28/07/2000	0.5511
23/07/2000	0.5518
25/07/2000	0.5526
18/07/2000	0.5533
22/07/2000	0.554
22/07/2000	0.5547
24/07/2000	0.5555
23/07/2000	0.5562
24/07/2000	0.5569
23/07/2000	0.5577
24/07/2000	0.5584
25/07/2000	0.5591
22/07/2000	0.5599
22/07/2000	0.5606
22/07/2000	0.5613
25/07/2000	0.562
24/07/2000	0.5628
23/07/2000	0.5635
25/07/2000	0.5642
24/07/2000	0.565
23/07/2000	0.5657
26/07/2000	0.5664
22/07/2000	0.5672
30/07/2000	0.5679
25/07/2000	0.5686
26/07/2000	0.5693
26/07/2000	0.5701
25/07/2000	0.5708
26/07/2000	0.5715
24/07/2000	0.5723
24/07/2000	0.573
18/07/2000	0.5737
13/07/2000	0.5745
20/07/2000	0.5752
21/07/2000	0.5759
20/07/2000	0.5766
20/07/2000	0.5774
13/07/2000	0.5781
16/07/2000	0.5788
22/07/2000	0.5796
17/07/2000	0.5803
11/07/2000	0.581
10/07/2000	0.5818
17/07/2000	0.5825
13/07/2000	0.5832
19/07/2000	0.5839
16/07/2000	0.5847
20/07/2000	0.5854
17/07/2000	0.5861
18/07/2000	0.5869
19/07/2000	0.5876
12/07/2000	0.5883
21/07/2000	0.5891
13/07/2000	0.5898
10/07/2000	0.5905
13/07/2000	0.5912
18/07/2000	0.592
14/07/2000	0.5927
17/07/2000	0.5934
16/07/2000	0.5942
20/07/2000	0.5949
01/07/2000	0.5956
30/06/2000	0.5964
05/07/2000	0.5971
05/07/2000	0.5978
04/07/2000	0.5985
02/07/2000	0.5993
02/07/2000	0.6
03/07/2000	0.6007
07/07/2000	0.6015
04/07/2000	0.6022
03/07/2000	0.6029
02/07/2000	0.6036
06/07/2000	0.6044
02/07/2000	0.6051
06/07/2000	0.6058
04/07/2000	0.6066
02/07/2000	0.6073
30/06/2000	0.608
02/07/2000	0.6088
06/07/2000	0.6095
02/07/2000	0.6102
02/07/2000	0.6109
03/07/2000	0.6117
30/06/2000	0.6124
02/07/2000	0.6131
03/07/2000	0.6139
30/06/2000	0.6146
01/07/2000	0.6153
07/07/2000	0.6161
21/07/2000	0.6168
16/07/2000	0.6175
18/07/2000	0.6182
20/07/2000	0.619
17/07/2000	0.6197
16/07/2000	0.6204
15/07/2000	0.6212
15/07/2000	0.6219
21/07/2000	0.6226
19/07/2000	0.6234
16/07/2000	0.6241
14/07/2000	0.6248
20/07/2000	0.6255
15/07/2000	0.6263
18/07/2000	0.627
16/07/2000	0.6277
20/07/2000	0.6285
19/07/2000	0.6292
19/07/2000	0.6299
21/07/2000	0.6307
19/07/2000	0.6314
20/07/2000	0.6321
22/07/2000	0.6328
17/07/2000	0.6336
22/07/2000	0.6343
19/07/2000	0.635
16/07/2000	0.6358
21/07/2000	0.6365
22/07/2000	0.6372
22/07/2000	0.638
16/07/2000	0.6387
23/07/2000	0.6394
24/07/2000	0.6401
23/07/2000	0.6409
23/07/2000	0.6416
18/07/2000	0.6423
23/07/2000	0.6431
24/07/2000	0.6438
22/07/2000	0.6445
11/07/2000	0.6453
11/07/2000	0.646
21/07/2000	0.6467
14/07/2000	0.6474
21/07/2000	0.6482
22/07/2000	0.6489
22/07/2000	0.6496
21/07/2000	0.6504
23/07/2000	0.6511
23/07/2000	0.6518
12/07/2000	0.6526
22/07/2000	0.6533
21/07/2000	0.654
11/07/2000	0.6547
19/07/2000	0.6555
24/07/2000	0.6562
21/07/2000	0.6569
23/07/2000	0.6577
21/07/2000	0.6584
26/07/2000	0.6591
02/08/2000	0.6599
30/07/2000	0.6606
03/08/2000	0.6613
05/08/2000	0.662
03/08/2000	0.6628
04/08/2000	0.6635
01/08/2000	0.6642
02/08/2000	0.665
04/08/2000	0.6657
02/08/2000	0.6664
01/08/2000	0.6672
30/07/2000	0.6679
02/08/2000	0.6686
04/08/2000	0.6693
04/08/2000	0.6701
04/08/2000	0.6708
04/08/2000	0.6715
03/08/2000	0.6723
05/08/2000	0.673
03/08/2000	0.6737
02/08/2000	0.6745
05/08/2000	0.6752
02/08/2000	0.6759
30/07/2000	0.6766
02/08/2000	0.6774
04/08/2000	0.6781
03/08/2000	0.6788
03/08/2000	0.6796
03/08/2000	0.6803
09/07/2000	0.681
04/07/2000	0.6818
10/07/2000	0.6825
08/07/2000	0.6832
07/07/2000	0.6839
06/07/2000	0.6847
05/07/2000	0.6854
06/07/2000	0.6861
08/07/2000	0.6869
06/07/2000	0.6876
05/07/2000	0.6883
05/07/2000	0.6891
07/07/2000	0.6898
06/07/2000	0.6905
09/07/2000	0.6912
07/07/2000	0.692
08/07/2000	0.6927
07/07/2000	0.6934
06/07/2000	0.6942
08/07/2000	0.6949
05/07/2000	0.6956
06/07/2000	0.6964
04/07/2000	0.6971
03/07/2000	0.6978
05/07/2000	0.6985
08/07/2000	0.6993
07/07/2000	0.7
09/07/2000	0.7007
06/07/2000	0.7015
26/07/2000	0.7022
19/07/2000	0.7029
28/07/2000	0.7036
26/07/2000	0.7044
26/07/2000	0.7051
25/07/2000	0.7058
21/07/2000	0.7066
22/07/2000	0.7073
26/07/2000	0.708
24/07/2000	0.7088
19/07/2000	0.7095
17/07/2000	0.7102
23/07/2000	0.7109
19/07/2000	0.7117
23/07/2000	0.7124
25/07/2000	0.7131
27/07/2000	0.7139
25/07/2000	0.7146
26/07/2000	0.7153
26/07/2000	0.7161
24/07/2000	0.7168
26/07/2000	0.7175
22/07/2000	0.7182
17/07/2000	0.719
27/07/2000	0.7197
28/07/2000	0.7204
27/07/2000	0.7212
27/07/2000	0.7219
27/07/2000	0.7226
25/07/2000	0.7234
27/07/2000	0.7241
22/07/2000	0.7248
27/07/2000	0.7255
26/07/2000	0.7263
26/07/2000	0.727
23/07/2000	0.7277
24/07/2000	0.7285
26/07/2000	0.7292
25/07/2000	0.7299
26/07/2000	0.7307
15/07/2000	0.7314
15/07/2000	0.7321
25/07/2000	0.7328
25/07/2000	0.7336
25/07/2000	0.7343
26/07/2000	0.735
26/07/2000	0.7358
27/07/2000	0.7365
26/07/2000	0.7372
26/07/2000	0.738
26/07/2000	0.7387
27/07/2000	0.7394
26/07/2000	0.7401
22/07/2000	0.7409
26/07/2000	0.7416
23/07/2000	0.7423
25/07/2000	0.7431
26/07/2000	0.7438
23/07/2000	0.7445
22/07/2000	0.7453
17/07/2000	0.746
21/07/2000	0.7467
21/07/2000	0.7474
20/07/2000	0.7482
18/07/2000	0.7489
19/07/2000	0.7496
21/07/2000	0.7504
20/07/2000	0.7511
17/07/2000	0.7518
17/07/2000	0.7526
19/07/2000	0.7533
19/07/2000	0.754
20/07/2000	0.7547
21/07/2000	0.7555
19/07/2000	0.7562
19/07/2000	0.7569
21/07/2000	0.7577
21/07/2000	0.7584
17/07/2000	0.7591
15/07/2000	0.7599
16/07/2000	0.7606
19/07/2000	0.7613
16/07/2000	0.762
20/07/2000	0.7628
19/07/2000	0.7635
18/07/2000	0.7642
20/07/2000	0.765
19/07/2000	0.7657
21/07/2000	0.7664
17/07/2000	0.7672
17/07/2000	0.7679
14/07/2000	0.7686
10/07/2000	0.7693
11/07/2000	0.7701
16/07/2000	0.7708
17/07/2000	0.7715
20/07/2000	0.7723
18/07/2000	0.773
17/07/2000	0.7737
13/07/2000	0.7745
10/07/2000	0.7752
13/07/2000	0.7759
09/07/2000	0.7766
07/07/2000	0.7774
04/07/2000	0.7781
06/07/2000	0.7788
05/07/2000	0.7796
05/07/2000	0.7803
05/07/2000	0.781
05/07/2000	0.7818
05/07/2000	0.7825
09/07/2000	0.7832
07/07/2000	0.7839
03/07/2000	0.7847
03/07/2000	0.7854
05/07/2000	0.7861
04/07/2000	0.7869
05/07/2000	0.7876
05/07/2000	0.7883
06/07/2000	0.7891
06/07/2000	0.7898
07/07/2000	0.7905
09/07/2000	0.7912
05/07/2000	0.792
